,Year,county,state,count
2185,2011,KALKASKA,MI,871
2186,2011,KANABEC,MN,964
2187,2011,KANDIYOHI,MN,1527
2188,2011,KANE,IL,7261
2189,2011,KANE,UT,145
2190,2011,KANKAKEE,IL,6950
2191,2011,KARNES,TX,685
2192,2011,KAUAI,HI,5729
2193,2011,KAUFMAN,TX,5555
2194,2011,KEMPER,MS,107
2195,2011,KENDALL,IL,2491
2196,2011,KENDALL,TX,1084
2197,2011,KENEDY,TX,18
2198,2011,KENNEBEC,ME,6920
2199,2011,KENT,DE,12852
2200,2011,KENT,MD,915
2201,2011,KENT,MI,33641
2202,2011,KENT,RI,8119
2203,2011,KENT,TX,66
2204,2011,KEOKUK,IA,42
2205,2011,KERR,TX,2137
2206,2011,KEWEENAW,MI,12
2207,2011,KIDDER,ND,22
2208,2011,KIMBLE,TX,208
2209,2011,KING,TX,2
2210,2011,KING AND QUEEN,VA,148
2211,2011,KING GEORGE,VA,726
2212,2011,KING WILLIAM,VA,342
2213,2011,KINNEY,TX,4
2214,2011,KITTSON,MN,76
2215,2011,KLEBERG,TX,3214
2216,2011,KNOX,IL,3323
2217,2011,KNOX,IN,2393
2218,2011,KNOX,ME,1617
2219,2011,KNOX,MO,102
2220,2011,KNOX,TX,83
2221,2011,KOOCHICHING,MN,486
2222,2011,KOOTENAI,ID,8730
2223,2011,KOSCIUSKO,IN,2875
2224,2011,KOSSUTH,IA,289
2225,2011,LA SALLE,TX,83
2226,2011,LAC QUI PARLE,MN,122
2227,2011,LACLEDE,MO,2540
2228,2011,LAFAYETTE,AR,274
2229,2011,LAFAYETTE,MO,1070
2230,2011,LAFAYETTE,MS,720
2231,2011,LAGRANGE,IN,546
2232,2011,LAKE,IL,26470
2233,2011,LAKE,IN,44385
2234,2011,LAKE,MI,693
2235,2011,LAKE,MN,184
2236,2011,LAKE,MT,1500
2237,2011,LAKE OF THE WOODS,MN,16
2238,2011,LAMAR,AL,211
2239,2011,LAMAR,MS,1405
2240,2011,LAMAR,TX,4068
2241,2011,LAMB,TX,891
2242,2011,LAMOURE,ND,6
2243,2011,LAMPASAS,TX,682
2244,2011,LANCASTER,VA,277
2245,2011,LAPEER,MI,2743
2246,2011,LAPORTE,IN,8217
2247,2011,LASALLE,IL,3633
2248,2011,LATAH,ID,1916
2249,2011,LAUDERDALE,AL,4158
2250,2011,LAUDERDALE,MS,6753
2251,2011,LAVACA,TX,384
2252,2011,LAWRENCE,AL,1444
2253,2011,LAWRENCE,AR,523
2254,2011,LAWRENCE,IL,194
2255,2011,LAWRENCE,IN,1827
2256,2011,LAWRENCE,MO,2652
2257,2011,LAWRENCE,MS,0
2258,2011,LE SUEUR,MN,329
2259,2011,LEAKE,MS,120
2260,2011,LEE,AL,9148
2261,2011,LEE,AR,438
2262,2011,LEE,IA,2662
2263,2011,LEE,IL,1634
2264,2011,LEE,MS,1940
2265,2011,LEE,NC,3496
2266,2011,LEE,TX,614
2267,2011,LEE,VA,531
2268,2011,LEELANAU,MI,42
2269,2011,LEFLORE,MS,3305
2270,2011,LEMHI,ID,200
2271,2011,LENAWEE,MI,3787
2272,2011,LENOIR,NC,5673
2273,2011,LEON,TX,402
2274,2011,LEWIS,ID,64
2275,2011,LEWIS,MO,303
2276,2011,LEWIS AND CLARK,MT,3037
2277,2011,LIBERTY,MT,0
2278,2011,LIBERTY,TX,4245
2279,2011,LIMESTONE,AL,2136
2280,2011,LIMESTONE,TX,1832
2281,2011,LINCOLN,AR,255
2282,2011,LINCOLN,ID,34
2283,2011,LINCOLN,ME,1171
2284,2011,LINCOLN,MN,40
2285,2011,LINCOLN,MO,1770
2286,2011,LINCOLN,MS,1225
2287,2011,LINCOLN,MT,659
2288,2011,LINCOLN,NC,4244
2289,2011,LINN,IA,12645
2290,2011,LINN,MO,418
2291,2011,LIPSCOMB,TX,39
2292,2011,LITTLE RIVER,AR,613
2293,2011,LIVE OAK,TX,324
2294,2011,LIVINGSTON,IL,1679
2295,2011,LIVINGSTON,MI,4794
2296,2011,LIVINGSTON,MO,731
2297,2011,LLANO,TX,761
2298,2011,LOGAN,AR,1371
2299,2011,LOGAN,IL,1867
2300,2011,LOGAN,ND,26
2301,2011,LONOKE,AR,4824
2302,2011,LOUDOUN,VA,8051
2303,2011,LOUISA,IA,162
2304,2011,LOUISA,VA,792
2305,2011,LOVING,TX,0
2306,2011,LOWNDES,AL,840
2307,2011,LOWNDES,MS,3795
2308,2011,LUBBOCK,TX,31097
2309,2011,LUCAS,IA,415
2310,2011,LUCE,MI,316
2311,2011,LUNENBURG,VA,325
2312,2011,LYNN,TX,201
2313,2011,LYON,IA,176
2314,2011,LYON,MN,937
2315,2011,MACKINAC,MI,912
2316,2011,MACOMB,MI,42388
2317,2011,MACON,AL,1333
2318,2011,MACON,IL,7901
2319,2011,MACON,MO,702
2320,2011,MACON,NC,1632
2321,2011,MACOUPIN,IL,1455
2322,2011,MADISON,AL,3850
2323,2011,MADISON,AR,288
2324,2011,MADISON,IA,464
2325,2011,MADISON,ID,628
2326,2011,MADISON,IL,12203
2327,2011,MADISON,IN,6792
2328,2011,MADISON,MO,357
2329,2011,MADISON,MS,2854
2330,2011,MADISON,MT,98
2331,2011,MADISON,NC,591
2332,2011,MADISON,TX,561
2333,2011,MADISON,VA,271
2334,2011,MAHASKA,IA,839
2335,2011,MAHNOMEN,MN,288
2336,2011,MANISTEE,MI,681
2337,2011,MARENGO,AL,1409
2338,2011,MARIES,MO,207
2339,2011,MARION,AL,1209
2340,2011,MARION,AR,740
2341,2011,MARION,IA,700
2342,2011,MARION,IL,1311
2343,2011,MARION,IN,116180
2344,2011,MARION,MO,422
2345,2011,MARION,MS,1523
2346,2011,MARION,TX,637
2347,2011,MARQUETTE,MI,3221
2348,2011,MARSHALL,AL,5647
2349,2011,MARSHALL,IA,2482
2350,2011,MARSHALL,IL,301
2351,2011,MARSHALL,IN,2164
2352,2011,MARSHALL,MN,233
2353,2011,MARSHALL,MS,924
2354,2011,MARTIN,IN,182
2355,2011,MARTIN,MN,700
2356,2011,MARTIN,NC,2003
2357,2011,MARTIN,TX,160
2358,2011,MASON,IL,540
2359,2011,MASON,MI,389
2360,2011,MASON,TX,66
2361,2011,MASSAC,IL,751
2362,2011,MATAGORDA,TX,2548
2363,2011,MATHEWS,VA,252
2364,2011,MAUI,HI,12653
2365,2011,MAVERICK,TX,3291
2366,2011,MCCONE,MT,42
2367,2011,MCCULLOCH,TX,306
2368,2011,MCDONALD,MO,1151
2369,2011,MCDONOUGH,IL,1584
2370,2011,MCDOWELL,NC,2679
2371,2011,MCHENRY,IL,7293
2372,2011,MCHENRY,ND,84
2373,2011,MCINTOSH,ND,14
2374,2011,MCKENZIE,ND,274
2375,2011,MCLEAN,IL,8110
2376,2011,MCLEAN,ND,170
2377,2011,MCLENNAN,TX,21259
2378,2011,MCLEOD,MN,1288
2379,2011,MCMULLEN,TX,20
2380,2011,MEAGHER,MT,58
2381,2011,MECKLENBURG,NC,81717
2382,2011,MECKLENBURG,VA,1490
2383,2011,MECOSTA,MI,2345
2384,2011,MEDINA,TX,1302
2385,2011,MEEKER,MN,730
2386,2011,MENARD,IL,129
2387,2011,MENARD,TX,16
2388,2011,MENOMINEE,MI,495
2389,2011,MERCER,IL,550
2390,2011,MERCER,MO,46
2391,2011,MERCER,ND,190
2392,2011,MIAMI,IN,568
2393,2011,MIDDLESEX,MA,59520
2394,2011,MIDDLESEX,VA,340
2395,2011,MIDLAND,MI,899
2396,2011,MIDLAND,TX,8299
2397,2011,MILAM,TX,1299
2398,2011,MILLARD,UT,509
2399,2011,MILLE LACS,MN,1010
2400,2011,MILLER,AR,5626
2401,2011,MILLER,MO,1098
2402,2011,MILLS,IA,879
2403,2011,MILLS,TX,159
2404,2011,MINERAL,MT,2
2405,2011,MINIDOKA,ID,698
2406,2011,MISSAUKEE,MI,293
2407,2011,MISSISSIPPI,AR,5716
2408,2011,MISSISSIPPI,MO,900
2409,2011,MISSOULA,MT,7020
2410,2011,MITCHELL,IA,120
2411,2011,MITCHELL,NC,122
2412,2011,MITCHELL,TX,405
2413,2011,MOBILE,AL,45047
2414,2011,MONITEAU,MO,276
2415,2011,MONONA,IA,41
2416,2011,MONROE,AL,1478
2417,2011,MONROE,AR,212
2418,2011,MONROE,IA,209
2419,2011,MONROE,IL,305
2420,2011,MONROE,IN,9847
2421,2011,MONROE,MI,7894
2422,2011,MONROE,MO,113
2423,2011,MONROE,MS,1157
2424,2011,MONTAGUE,TX,1070
2425,2011,MONTCALM,MI,2737
2426,2011,MONTGOMERY,AL,24355
2427,2011,MONTGOMERY,AR,46
2428,2011,MONTGOMERY,IA,504
2429,2011,MONTGOMERY,IL,1323
2430,2011,MONTGOMERY,IN,2408
2431,2011,MONTGOMERY,MD,40595
2432,2011,MONTGOMERY,MO,426
2433,2011,MONTGOMERY,MS,116
2434,2011,MONTGOMERY,NC,2092
2435,2011,MONTGOMERY,TX,20503
2436,2011,MONTGOMERY,VA,4272
2437,2011,MONTMORENCY,MI,205
2438,2011,MOORE,NC,4397
2439,2011,MOORE,TX,985
2440,2011,MORGAN,AL,2523
2441,2011,MORGAN,IL,1166
2442,2011,MORGAN,IN,2790
2443,2011,MORGAN,MO,898
2444,2011,MORGAN,UT,130
2445,2011,MORRIS,TX,854
2446,2011,MORRISON,MN,790
2447,2011,MORTON,ND,1344
2448,2011,MOTLEY,TX,30
2449,2011,MOULTRIE,IL,174
2450,2011,MOUNTRAIL,ND,228
2451,2011,MOWER,MN,2007
2452,2011,MURRAY,MN,130
2453,2011,MUSCATINE,IA,2314
2454,2011,MUSKEGON,MI,15197
2455,2011,MUSSELSHELL,MT,190
2456,2011,NACOGDOCHES,TX,4195
2457,2011,NASH,NC,1838
2458,2011,NAVARRO,TX,4107
2459,2011,NELSON,ND,50
2460,2011,NELSON,VA,416
2461,2011,NESHOBA,MS,960
2462,2011,NEVADA,AR,524
2463,2011,NEW CASTLE,DE,41926
2464,2011,NEW HANOVER,NC,19752
2465,2011,NEW KENT,VA,576
2466,2011,NEW MADRID,MO,401
2467,2011,NEWAYGO,MI,2218
2468,2011,NEWPORT,RI,4616
2469,2011,NEWTON,AR,179
2470,2011,NEWTON,IN,492
2471,2011,NEWTON,MO,2714
2472,2011,NEWTON,MS,14
2473,2011,NEWTON,TX,200
2474,2011,NEZ PERCE,ID,3110
2475,2011,NICOLLET,MN,1477
2476,2011,NOBLE,IN,1239
2477,2011,NOBLES,MN,675
2478,2011,NODAWAY,MO,995
2479,2011,NOLAN,TX,1139
2480,2011,NORFOLK,MA,23061
2481,2011,NORMAN,MN,0
2482,2011,NORTHAMPTON,NC,1134
2483,2011,NORTHAMPTON,VA,542
2484,2011,NORTHUMBERLAND,VA,314
2485,2011,NOTTOWAY,VA,587
2486,2011,NOXUBEE,MS,108
2487,2011,NUECES,TX,36404
2488,2011,O'BRIEN,IA,112
2489,2011,OAKLAND,MI,49706
2490,2011,OCEANA,MI,1216
2491,2011,OCHILTREE,TX,328
2492,2011,OGEMAW,MI,1200
2493,2011,OGLE,IL,1079
2494,2011,OHIO,IN,2
2495,2011,OKTIBBEHA,MS,2796
2496,2011,OLDHAM,TX,54
2497,2011,OLIVER,ND,6
2498,2011,OLMSTED,MN,6049
2499,2011,ONEIDA,ID,58
2500,2011,ONSLOW,NC,11666
2501,2011,ONTONAGON,MI,122
2502,2011,ORANGE,IN,46
2503,2011,ORANGE,NC,4671
2504,2011,ORANGE,TX,6361
2505,2011,ORANGE,VA,879
2506,2011,OREGON,MO,201
2507,2011,OSAGE,MO,302
2508,2011,OSCEOLA,IA,20
2509,2011,OSCEOLA,MI,1175
2510,2011,OSCODA,MI,603
2511,2011,OTSEGO,MI,950
2512,2011,OTTAWA,MI,8438
2513,2011,OTTER TAIL,MN,1701
2514,2011,OUACHITA,AR,1497
2515,2011,OWEN,IN,47
2516,2011,OWYHEE,ID,426
2517,2011,OXFORD,ME,2436
2518,2011,OZARK,MO,310
2519,2011,PAGE,IA,565
2520,2011,PAGE,VA,983
2521,2011,PALO ALTO,IA,224
2522,2011,PALO PINTO,TX,341
2523,2011,PAMLICO,NC,562
2524,2011,PANOLA,MS,1650
2525,2011,PANOLA,TX,1215
2526,2011,PARK,MT,427
2527,2011,PARKE,IN,215
2528,2011,PARKER,TX,4279
2529,2011,PARMER,TX,301
2530,2011,PASQUOTANK,NC,972
2531,2011,PATRICK,VA,768
2532,2011,PAYETTE,ID,1100
2533,2011,PEARL RIVER,MS,1027
2534,2011,PECOS,TX,969
2535,2011,PEMBINA,ND,146
2536,2011,PEMISCOT,MO,1554
2537,2011,PENDER,NC,1835
2538,2011,PENNINGTON,MN,675
2539,2011,PENOBSCOT,ME,8034
2540,2011,PEORIA,IL,15962
2541,2011,PERQUIMANS,NC,474
2542,2011,PERRY,AL,1
2543,2011,PERRY,AR,444
2544,2011,PERRY,IL,478
2545,2011,PERRY,IN,434
2546,2011,PERRY,MO,658
2547,2011,PERRY,MS,0
2548,2011,PERSON,NC,2624
2549,2011,PETROLEUM,MT,0
2550,2011,PETTIS,MO,4078
2551,2011,PHELPS,MO,3106
2552,2011,PHILLIPS,AR,2273
2553,2011,PHILLIPS,MT,134
2554,2011,PIATT,IL,352
2555,2011,PICKENS,AL,401
2556,2011,PIERCE,ND,127
2557,2011,PIKE,AL,2466
2558,2011,PIKE,AR,113
2559,2011,PIKE,IL,90
2560,2011,PIKE,IN,681
2561,2011,PIKE,MO,502
2562,2011,PIKE,MS,2412
2563,2011,PIPESTONE,MN,143
2564,2011,PISCATAQUIS,ME,824
2565,2011,PITT,NC,5150
2566,2011,PITTSYLVANIA,VA,1580
2567,2011,PIUTE,UT,0
2568,2011,PLATTE,MO,1806
2569,2011,PLYMOUTH,IA,674
2570,2011,PLYMOUTH,MA,22244
2571,2011,POCAHONTAS,IA,170
2572,2011,POINSETT,AR,1755
2573,2011,POLK,AR,1099
2574,2011,POLK,IA,5780
2575,2011,POLK,MN,990
2576,2011,POLK,MO,1573
2577,2011,POLK,NC,698
2578,2011,POLK,TX,2092
2579,2011,PONDERA,MT,119
2580,2011,PONTOTOC,MS,191
2581,2011,POPE,AR,3936
2582,2011,POPE,IL,0
2583,2011,POPE,MN,130
2584,2011,PORTER,IN,7477
2585,2011,POSEY,IN,1303
2586,2011,POTTAWATTAMIE,IA,11455
2587,2011,POTTER,TX,669
2588,2011,POWDER RIVER,MT,0
2589,2011,POWELL,MT,202
2590,2011,POWER,ID,310
2591,2011,POWESHIEK,IA,500
2592,2011,POWHATAN,VA,520
2593,2011,PRAIRIE,AR,144
2594,2011,PRAIRIE,MT,14
2595,2011,PRENTISS,MS,627
2596,2011,PRESIDIO,TX,58
2597,2011,PRESQUE ISLE,MI,290
2598,2011,PRINCE EDWARD,VA,259
2599,2011,PRINCE GEORGE,VA,984
2600,2011,PRINCE GEORGE'S,MD,76386
2601,2011,PRINCE WILLIAM,VA,15324
2602,2011,PROVIDENCE,RI,42456
2603,2011,PULASKI,AR,62122
2604,2011,PULASKI,IL,236
2605,2011,PULASKI,IN,537
2606,2011,PULASKI,MO,2191
2607,2011,PULASKI,VA,2618
2608,2011,PUTNAM,IL,108
2609,2011,PUTNAM,IN,458
2610,2011,PUTNAM,MO,64
2611,2011,QUEEN ANNE'S,MD,2208
2612,2011,QUITMAN,MS,0
2613,2011,RAINS,TX,408
2614,2011,RALLS,MO,408
2615,2011,RAMSEY,MN,38596
2616,2011,RAMSEY,ND,819
2617,2011,RANDALL,TX,1200
2618,2011,RANDOLPH,AL,1293
2619,2011,RANDOLPH,AR,108
2620,2011,RANDOLPH,IL,576
2621,2011,RANDOLPH,IN,1477
2622,2011,RANDOLPH,MO,1304
2623,2011,RANDOLPH,NC,9857
2624,2011,RANKIN,MS,4471
2625,2011,RANSOM,ND,106
2626,2011,RAPPAHANNOCK,VA,118
2627,2011,RAVALLI,MT,1421
2628,2011,RAY,MO,997
2629,2011,REAGAN,TX,11
2630,2011,REAL,TX,26
2631,2011,RED LAKE,MN,52
2632,2011,RED RIVER,TX,591
2633,2011,REDWOOD,MN,486
2634,2011,REEVES,TX,554
2635,2011,REFUGIO,TX,230
2636,2011,RENVILLE,MN,396
2637,2011,RENVILLE,ND,59
2638,2011,REYNOLDS,MO,238
2639,2011,RICE,MN,1802
2640,2011,RICH,UT,86
2641,2011,RICHLAND,IL,774
2642,2011,RICHLAND,MT,309
2643,2011,RICHLAND,ND,615
2644,2011,RICHMOND,NC,6244
2645,2011,RICHMOND,VA,116
2646,2011,RINGGOLD,IA,0
2647,2011,RIPLEY,IN,822
2648,2011,RIPLEY,MO,950
2649,2011,ROANOKE,VA,3169
2650,2011,ROBERTS,TX,36
2651,2011,ROBERTSON,TX,761
2652,2011,ROBESON,NC,18690
2653,2011,ROCK,MN,222
2654,2011,ROCK ISLAND,IL,9940
2655,2011,ROCKBRIDGE,VA,666
2656,2011,ROCKINGHAM,NC,7340
2657,2011,ROCKINGHAM,VA,1258
2658,2011,ROCKWALL,TX,2834
2659,2011,ROLETTE,ND,116
2660,2011,ROOSEVELT,MT,456
2661,2011,ROSCOMMON,MI,980
2662,2011,ROSEAU,MN,157
2663,2011,ROSEBUD,MT,173
2664,2011,ROWAN,NC,9696
2665,2011,RUNNELS,TX,310
2666,2011,RUSH,IN,1248
2667,2011,RUSK,TX,2795
2668,2011,RUSSELL,AL,1120
2669,2011,RUSSELL,VA,1104
2670,2011,RUTHERFORD,NC,4540
2671,2011,SABINE,TX,308
2672,2011,SAC,IA,92
2673,2011,SAGADAHOC,ME,1610
2674,2011,SAGINAW,MI,12971
2675,2011,SALINE,AR,7223
2676,2011,SALINE,IL,1645
2677,2011,SALINE,MO,1063
2678,2011,SALT LAKE,UT,89685
2679,2011,SAMPSON,NC,3889
2680,2011,SAN AUGUSTINE,TX,289
2681,2011,SAN JACINTO,TX,1712
2682,2011,SAN JUAN,UT,352
2683,2011,SAN PATRICIO,TX,3084
2684,2011,SAN SABA,TX,142
2685,2011,SANDERS,MT,275
2686,2011,SANGAMON,IL,20215
2687,2011,SANILAC,MI,1322
2688,2011,SANPETE,UT,77
2689,2011,SARGENT,ND,56
2690,2011,SCHLEICHER,TX,26
2691,2011,SCHOOLCRAFT,MI,416
2692,2011,SCHUYLER,IL,118
2693,2011,SCHUYLER,MO,87
2694,2011,SCOTLAND,MO,102
2695,2011,SCOTLAND,NC,3884
2696,2011,SCOTT,AR,620
2697,2011,SCOTT,IA,12902
2698,2011,SCOTT,IL,62
2699,2011,SCOTT,IN,1737
2700,2011,SCOTT,MN,5235
2701,2011,SCOTT,MO,864
2702,2011,SCOTT,MS,966
2703,2011,SCOTT,VA,1174
2704,2011,SCURRY,TX,876
2705,2011,SEARCY,AR,74
2706,2011,SEBASTIAN,AR,12007
2707,2011,SEVIER,AR,653
2708,2011,SEVIER,UT,1058
2709,2011,SHACKELFORD,TX,100
2710,2011,SHANNON,MO,305
2711,2011,SHARKEY,MS,34
2712,2011,SHARP,AR,32
2713,2011,SHELBY,AL,5968
2714,2011,SHELBY,IA,18
2715,2011,SHELBY,IL,259
2716,2011,SHELBY,IN,2485
2717,2011,SHELBY,MO,128
2718,2011,SHELBY,TX,1103
2719,2011,SHENANDOAH,VA,1436
2720,2011,SHERBURNE,MN,2673
2721,2011,SHERIDAN,MT,152
2722,2011,SHERIDAN,ND,36
2723,2011,SHERMAN,TX,68
2724,2011,SHIAWASSEE,MI,2750
2725,2011,SHOSHONE,ID,548
2726,2011,SIBLEY,MN,10
2727,2011,SILVER BOW,MT,2284
2728,2011,SIMPSON,MS,959
2729,2011,SIOUX,IA,306
2730,2011,SIOUX,ND,0
2731,2011,SLOPE,ND,4
2732,2011,SMITH,MS,0
2733,2011,SMITH,TX,15298
2734,2011,SMYTH,VA,1339
2735,2011,SOMERSET,MD,1328
2736,2011,SOMERSET,ME,2434
2737,2011,SOMERVELL,TX,186
2738,2011,SOUTHAMPTON,VA,640
2739,2011,SPENCER,IN,688
2740,2011,SPOTSYLVANIA,VA,5704
2741,2011,STAFFORD,VA,4257
2742,2011,STANLY,NC,2920
2743,2011,STARK,IL,208
2744,2011,STARK,ND,1110
2745,2011,STARKE,IN,891
2746,2011,STARR,TX,2447
2747,2011,STEARNS,MN,3189
2748,2011,STEELE,MN,1309
2749,2011,STEELE,ND,13
2750,2011,STEPHENS,TX,208
2751,2011,STEPHENSON,IL,2449
2752,2011,STERLING,TX,13
2753,2011,STEUBEN,IN,2113
2754,2011,STEVENS,MN,354
2755,2011,STILLWATER,MT,210
2756,2011,STODDARD,MO,1281
2757,2011,STOKES,NC,2433
2758,2011,STONE,AR,453
2759,2011,STONE,MO,1514
2760,2011,STONE,MS,386
2761,2011,STONEWALL,TX,52
2762,2011,STORY,IA,5233
2763,2011,STUTSMAN,ND,751
2764,2011,SUFFOLK,MA,60521
2765,2011,SULLIVAN,IN,431
2766,2011,SULLIVAN,MO,184
2767,2011,SUMMIT,UT,1895
2768,2011,SUMTER,AL,622
2769,2011,SUNFLOWER,MS,1382
2770,2011,SURRY,NC,4551
2771,2011,SURRY,VA,138
2772,2011,SUSSEX,DE,15592
2773,2011,SUSSEX,VA,441
2774,2011,SUTTON,TX,64
2775,2011,SWAIN,NC,853
2776,2011,SWEET GRASS,MT,84
2777,2011,SWIFT,MN,330
2778,2011,SWISHER,TX,300
2779,2011,SWITZERLAND,IN,18
2780,2011,TALBOT,MD,2018
2781,2011,TALLADEGA,AL,7114
2782,2011,TALLAHATCHIE,MS,190
2783,2011,TALLAPOOSA,AL,2674
2784,2011,TAMA,IA,221
2785,2011,TANEY,MO,4683
2786,2011,TARRANT,TX,77643
2787,2011,TATE,MS,239
2788,2011,TAYLOR,IA,26
2789,2011,TAYLOR,TX,675
2790,2011,TAZEWELL,IL,5410
2791,2011,TAZEWELL,VA,2431
2792,2011,TERRELL,TX,26
2793,2011,TERRY,TX,558
2794,2011,TETON,ID,104
2795,2011,TETON,MT,120
2796,2011,TEXAS,MO,1025
2797,2011,THROCKMORTON,TX,2
2798,2011,TIPPAH,MS,228
2799,2011,TIPPECANOE,IN,10756
2800,2011,TIPTON,IN,687
2801,2011,TISHOMINGO,MS,264
2802,2011,TITUS,TX,1807
2803,2011,TODD,MN,736
2804,2011,TOM GREEN,TX,8569
2805,2011,TOOELE,UT,3362
2806,2011,TOOLE,MT,308
2807,2011,TOWNER,ND,20
2808,2011,TRAILL,ND,102
2809,2011,TRANSYLVANIA,NC,1282
2810,2011,TRAVERSE,MN,148
2811,2011,TRAVIS,TX,12194
2812,2011,TREASURE,MT,0
2813,2011,TRINITY,TX,700
2814,2011,TUNICA,MS,1216
2815,2011,TUSCALOOSA,AL,15896
2816,2011,TUSCOLA,MI,1635
2817,2011,TWIN FALLS,ID,4252
2818,2011,TYLER,TX,978
2819,2011,TYRRELL,NC,142
2820,2011,UINTAH,UT,1499
2821,2011,UNION,AR,3691
2822,2011,UNION,IA,499
2823,2011,UNION,IL,490
2824,2011,UNION,IN,12
2825,2011,UNION,MS,655
2826,2011,UNION,NC,5998
2827,2011,UPSHUR,TX,1881
2828,2011,UPTON,TX,52
2829,2011,UTAH,UT,24075
2830,2011,UVALDE,TX,1442
2831,2011,VAL VERDE,TX,2146
2832,2011,VALLEY,ID,522
2833,2011,VALLEY,MT,166
2834,2011,VAN BUREN,AR,631
2835,2011,VAN BUREN,IA,146
2836,2011,VAN BUREN,MI,3319
2837,2011,VAN ZANDT,TX,2515
2838,2011,VANCE,NC,7553
2839,2011,VANDERBURGH,IN,11992
2840,2011,VERMILION,IL,7533
2841,2011,VERMILLION,IN,314
2842,2011,VERNON,MO,1870
2843,2011,VICTORIA,TX,8502
2844,2011,VIGO,IN,11705
2845,2011,WABASH,IL,753
2846,2011,WABASH,IN,488
2847,2011,WABASHA,MN,252
2848,2011,WADENA,MN,215
2849,2011,WAKE,NC,16071
2850,2011,WALDO,ME,1051
2851,2011,WALKER,AL,3042
2852,2011,WALKER,TX,3483
2853,2011,WALLER,TX,1602
2854,2011,WALSH,ND,374
2855,2011,WALTHALL,MS,0
2856,2011,WAPELLO,IA,2165
2857,2011,WARD,ND,2209
2858,2011,WARD,TX,444
2859,2011,WARREN,IA,1496
2860,2011,WARREN,IL,1414
2861,2011,WARREN,IN,20
2862,2011,WARREN,MO,1709
2863,2011,WARREN,MS,4628
2864,2011,WARREN,NC,1412
2865,2011,WARREN,VA,1690
2866,2011,WARRICK,IN,2067
2867,2011,WASATCH,UT,508
2868,2011,WASECA,MN,657
2869,2011,WASHINGTON,AL,556
2870,2011,WASHINGTON,AR,9378
2871,2011,WASHINGTON,IA,610
2872,2011,WASHINGTON,ID,152
2873,2011,WASHINGTON,IL,203
2874,2011,WASHINGTON,IN,96
2875,2011,WASHINGTON,MD,7402
2876,2011,WASHINGTON,ME,1054
2877,2011,WASHINGTON,MN,10948
2878,2011,WASHINGTON,MO,1204
2879,2011,WASHINGTON,MS,6676
2880,2011,WASHINGTON,NC,703
2881,2011,WASHINGTON,RI,4356
2882,2011,WASHINGTON,TX,1646
2883,2011,WASHINGTON,UT,4702
2884,2011,WASHINGTON,VA,2746
2885,2011,WASHTENAW,MI,17736
2886,2011,WATAUGA,NC,1925
2887,2011,WATONWAN,MN,238
2888,2011,WAYNE,IA,60
2889,2011,WAYNE,IL,689
2890,2011,WAYNE,IN,4529
2891,2011,WAYNE,MI,187670
2892,2011,WAYNE,MO,385
2893,2011,WAYNE,MS,0
2894,2011,WAYNE,NC,10496
2895,2011,WAYNE,UT,66
2896,2011,WEBB,TX,24253
2897,2011,WEBER,UT,17053
2898,2011,WEBSTER,IA,3105
2899,2011,WEBSTER,MO,1209
2900,2011,WEBSTER,MS,82
2901,2011,WELLS,IN,1368
2902,2011,WELLS,ND,108
2903,2011,WESTMORELAND,VA,429
2904,2011,WEXFORD,MI,2663
2905,2011,WHARTON,TX,3034
2906,2011,WHEATLAND,MT,10
2907,2011,WHEELER,TX,174
2908,2011,WHITE,AR,5643
2909,2011,WHITE,IL,803
2910,2011,WHITE,IN,479
2911,2011,WHITESIDE,IL,2768
2912,2011,WHITLEY,IN,462
2913,2011,WIBAUX,MT,6
2914,2011,WICHITA,TX,12065
2915,2011,WICOMICO,MD,7959
2916,2011,WILBARGER,TX,970
2917,2011,WILCOX,AL,192
2918,2011,WILKES,NC,4840
2919,2011,WILKIN,MN,208
2920,2011,WILKINSON,MS,0
2921,2011,WILL,IL,9975
2922,2011,WILLACY,TX,1974
2923,2011,WILLIAMS,ND,1256
2924,2011,WILLIAMSON,IL,2247
2925,2011,WILLIAMSON,TX,5936
2926,2011,WILSON,NC,6685
2927,2011,WILSON,TX,1267
2928,2011,WINKLER,TX,188
2929,2011,WINNEBAGO,IA,34
2930,2011,WINNEBAGO,IL,4785
2931,2011,WINNESHIEK,IA,274
2932,2011,WINONA,MN,1515
2933,2011,WINSTON,AL,550
2934,2011,WINSTON,MS,300
2935,2011,WISE,TX,1217
2936,2011,WISE,VA,2117
2937,2011,WOOD,TX,1747
2938,2011,WOODBURY,IA,506
2939,2011,WOODFORD,IL,627
2940,2011,WOODRUFF,AR,28
2941,2011,WORCESTER,MA,41633
2942,2011,WORCESTER,MD,5134
2943,2011,WORTH,IA,208
2944,2011,WORTH,MO,78
2945,2011,WRIGHT,IA,182
2946,2011,WRIGHT,MN,4662
2947,2011,WRIGHT,MO,394
2948,2011,WYTHE,VA,935
2949,2011,YADKIN,NC,2350
2950,2011,YALOBUSHA,MS,0
2951,2011,YANCEY,NC,531
2952,2011,YAZOO,MS,830
2953,2011,YELL,AR,1035
2954,2011,YELLOW MEDICINE,MN,90
2955,2011,YELLOWSTONE,MT,11708
2956,2011,YOAKUM,TX,172
2957,2011,YORK,ME,9825
